metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,22,,
progressive_chunk_playback_arrival_ms,1788287129810.8271,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,23,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,23,,
progressive_chunk_playback_arrival_ms,1788287130831.5027,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,24,False,24405
progressive_chunk_audio_duration_ms,1016.875,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,24,,
ttfa_generation_start_ms,1788287137976.5603,c915ac3f-1428-4e53-887b-bb442abe0827,,,
ttfa_talker_thread_start_ms,1788287137978.069,c915ac3f-1428-4e53-887b-bb442abe0827,,,
ttfa_first_decode_step_ms,1788287138152.331,c915ac3f-1428-4e53-887b-bb442abe0827,,,
ttfa_first_chunk_emit_ms,1788287138828.2344,c915ac3f-1428-4e53-887b-bb442abe0827,,,
ttfa_first_decode_complete_ms,1788287138957.9373,c915ac3f-1428-4e53-887b-bb442abe0827,0,,
progressive_chunk_emit_ms,1788287138958.441,c915ac3f-1428-4e53-887b-bb442abe0827,0,,
ttfa_first_playback_write_ms,1788287138978.1147,c915ac3f-1428-4e53-887b-bb442abe0827,0,,
progressive_chunk_emit_ms,1788287139387.5803,c915ac3f-1428-4e53-887b-bb442abe0827,1,,
progressive_chunk_emit_ms,1788287139770.3977,c915ac3f-1428-4e53-887b-bb442abe0827,2,,
first_chunk_latency_ms,981.8806648254395,c915ac3f-1428-4e53-887b-bb442abe0827,,,
progressive_chunk_playback_arrival_ms,1788287139852.6794,c915ac3f-1428-4e53-887b-bb442abe0827,0,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,c915ac3f-1428-4e53-887b-bb442abe0827,0,,
progressive_chunk_playback_arrival_ms,1788287140702.4565,c915ac3f-1428-4e53-887b-bb442abe0827,1,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,c915ac3f-1428-4e53-887b-bb442abe0827,1,,
progressive_chunk_playback_arrival_ms,1788287141562.0786,c915ac3f-1428-4e53-887b-bb442abe0827,2,False,22485
progressive_chunk_audio_duration_ms,936.875,c915ac3f-1428-4e53-887b-bb442abe0827,2,,
